256	10
Fp1	Fp2	F3	F4	F7	F8	Fz	C3	C4	Cz	T3	T5	T4	T6	P3	P4	Pz	O1	O2
-8.32481140764477	-10.833093104448	-28.4025532951858	-27.5639064377813	-46.1366793072404	-26.0589374196994	5.2199097550927	-34.4224293675135	-32.415804010071	-22.378847785153	-43.9615586907759	-17.8601112932021	-24.5539684016175	-33.756107206836	-29.0688754558633	-26.3920985000381	-12.0049010421912	-12.8397184618906	-25.5572810803388
-11.5032447028305	-14.3485169176776	-22.378847785153	-15.6849906767376	-43.9615586907759	-26.0589374196994	4.04810181734952	-34.5909246265354	-33.4191166887922	-22.378847785153	-39.611317457847	-17.3584549538415	-28.5672191165026	-35.0925809658961	-29.0688754558633	-27.2307453574426	-14.6816779980163	-13.1767089799344	-29.4058659739071
-14.6816779980163	-15.3518295963989	-23.3821604638743	-18.8634239719234	-41.4494475562676	-26.2274326787213	3.71494073701076	-34.5909246265354	-31.7456524116884	-22.5435136064698	-39.7798127168688	-17.3584549538415	-33.2544508674754	-36.0958936446174	-28.9042096345464	-25.3887858213169	-14.6816779980163	-14.5131827389944	-29.7390270542458
-8.48947722896162	-14.1800216586557	-27.9008969558251	-23.0489993835355	-43.2914070923934	-27.0622500984207	2.87629387960631	-34.4224293675135	-32.0826429297322	-23.8838168032349	-38.106348439765	-18.028606552224	-27.5639064377813	-38.4395095201038	-31.0793302510109	-24.8871294819562	-15.8534859357595	-15.5164954177157	-29.9075223132677
-7.82315506828412	-14.1800216586557	-30.0760175722896	-29.9075223132677	-41.7864380743114	-30.4091786526284	4.54975815671015	-33.0859556084535	-31.5809865903716	-21.7086961867704	-35.7627325642786	-17.0252938735027	-27.5639064377813	-38.106348439765	-30.5776739116503	-23.715321544213	-14.8501732570382	-14.1800216586557	-29.0688754558633
-13.5098700602731	-15.5164954177157	-31.2439960723278	-28.7357143755245	-44.1262245120928	-29.0688754558633	3.2132843976501	-33.2544508674754	-31.2439960723278	-21.8771914457923	-38.4395095201038	-17.1899596948196	-24.2169778835737	-38.6080047791257	-30.910834991989	-24.8871294819562	-14.3485169176776	-15.183334337377	-30.4091786526284
-13.678365319295	-15.8534859357595	-24.3854731425956	-12.6750526405737	-43.4599023514153	-23.715321544213	1.03816378118563	-33.756107206836	-30.7423397329671	-22.2103525261311	-38.4395095201038	-16.8567986144808	-23.5506557228962	-37.9378531807431	-28.5672191165026	-25.7257763393606	-14.8501732570382	-13.8468605783169	-30.4091786526284
-18.3617676325627	-16.6883033554589	-25.220290562295	-12.6750526405737	-41.6179428152895	-22.0418572671092	-0.459146361486233	-32.9174603494316	-30.2406833936065	-23.2136652048524	-39.611317457847	-16.6883033554589	-31.5809865903716	-34.4224293675135	-28.2340580361639	-24.7186342229343	-14.8501732570382	-13.0082137209125	-26.3920985000381
-13.3452042389563	-15.3518295963989	-25.7257763393606	-16.5236375341421	-41.2847817349508	-21.7086961867704	-0.627641620508129	-30.4091786526284	-29.2373707148852	-22.0418572671092	-37.2677015823606	-13.678365319295	-25.8904421606775	-31.0793302510109	-26.7290890180819	-21.5402009277485	-13.3452042389563	-10.1629415060655	-20.0352319096666
-13.1767089799344	-16.5236375341421	-29.4058659739071	-24.0523120622568	-44.2947197711147	-30.910834991989	-1.46628847791257	-30.4091786526284	-30.5776739116503	-22.8805041245136	-35.0925809658961	-14.0115263996338	-27.0622500984207	-29.9075223132677	-26.7290890180819	-22.378847785153	-13.1767089799344	-10.833093104448	-19.7020708293278
-14.3485169176776	-15.183334337377	-28.2340580361639	-23.8838168032349	-39.611317457847	-26.56059375906	-0.796136879530025	-28.9042096345464	-28.2340580361639	-21.5402009277485	-33.2544508674754	-11.5032447028305	-23.0489993835355	-29.5705317952239	-25.7257763393606	-21.7086961867704	-12.0049010421912	-8.15631614862288	-19.7020708293278
-14.5131827389944	-15.5164954177157	-24.5539684016175	-9.49661934538796	-37.0992063233387	-18.028606552224	-2.13261063859007	-29.2373707148852	-29.4058659739071	-23.5506557228962	-36.0958936446174	-9.32812408636606	-26.2274326787213	-31.9141476707103	-23.5506557228962	-23.3821604638743	-12.3380621225299	-6.14969079118029	-21.3755351064317
-16.8567986144808	-14.6816779980163	-19.8667366506447	-5.14637811245899	-34.4224293675135	-14.8501732570382	-1.29779321889067	-27.3954111787594	-27.2307453574426	-22.2103525261311	-32.9174603494316	-4.30773125505455	-18.028606552224	-27.2307453574426	-19.2004144899672	-19.8667366506447	-9.66128516670481	-0.96080270084687	-16.1866470160983
-12.5065573815518	-16.1866470160983	-23.8838168032349	-10.833093104448	-33.4191166887922	-20.873878767071	-2.46960115663386	-27.3954111787594	-26.3920985000381	-22.8805041245136	-32.5842992690929	-4.8093875944152	-17.8601112932021	-26.7290890180819	-19.2004144899672	-19.0319192309453	-8.99496300602732	1.03816378118563	-13.8468605783169
-23.0489993835355	-15.5164954177157	-24.5539684016175	-19.0319192309453	-38.106348439765	-20.5368882490272	-2.80276223697261	-27.7324016968032	-26.2274326787213	-21.7086961867704	-33.5876119478141	-4.30773125505455	-29.0688754558633	-23.8838168032349	-19.7020708293278	-17.3584549538415	-7.32149872892347	3.88343599603265	-9.99827568474861
-20.0352319096666	-21.8771914457923	-39.2743269398032	-27.2307453574426	-38.9411658594644	-25.7257763393606	-5.31104393377585	-28.065562777142	-27.9008969558251	-22.7120088654917	-33.5876119478141	-3.30441857633326	-22.378847785153	-24.8871294819562	-20.2037271686885	-20.0352319096666	-6.31818605020219	5.55307083543146	-12.1733963012131
-15.183334337377	-21.3755351064317	-24.5539684016175	-12.6750526405737	-38.6080047791257	-23.0489993835355	-7.48616455024033	-29.0688754558633	-27.2307453574426	-22.2103525261311	-34.9279151445792	-3.13592331731137	-23.3821604638743	-22.8805041245136	-17.6916160341802	-20.2037271686885	-6.31818605020219	7.89668671091782	-11.6717399618524
-13.678365319295	-22.2103525261311	-17.8601112932021	-11.0015883634699	-37.2677015823606	-20.0352319096666	-7.82315506828412	-28.7357143755245	-27.3954111787594	-22.8805041245136	-32.9174603494316	-1.46628847791257	-24.8871294819562	-23.5506557228962	-15.183334337377	-19.365080311284	-5.81270027313649	9.90331206836042	-11.5032447028305
-18.3617676325627	-22.378847785153	-24.3854731425956	-17.0252938735027	-35.0925809658961	-21.7086961867704	-7.82315506828412	-27.5639064377813	-26.8937548393988	-22.5435136064698	-32.415804010071	-2.63426697795072	-24.2169778835737	-24.8871294819562	-15.0148390783551	-18.1971018112459	-5.14637811245899	9.90331206836042	-10.833093104448
-19.365080311284	-21.2070398474098	-27.0622500984207	-23.8838168032349	-33.2544508674754	-23.5506557228962	-8.99496300602732	-27.9008969558251	-24.3854731425956	-22.8805041245136	-32.7527945281147	-3.13592331731137	-22.5435136064698	-23.8838168032349	-16.5236375341421	-16.8567986144808	-3.30441857633326	10.0718073273823	-8.65797248798351
-18.3617676325627	-23.2136652048524	-31.0793302510109	-30.4091786526284	-36.4328841626612	-26.0589374196994	-8.48947722896162	-27.5639064377813	-21.2070398474098	-21.7086961867704	-31.9141476707103	-1.96794481727321	-20.0352319096666	-20.7053835080491	-16.0219811947814	-15.6849906767376	-0.96080270084687	10.4049684077211	-7.65465980926223
-21.0385445883879	-22.5435136064698	-25.5572810803388	-17.8601112932021	-34.4224293675135	-21.7086961867704	-11.3347494438086	-28.7357143755245	-19.7020708293278	-22.5435136064698	-32.415804010071	-2.97125749599451	-21.7086961867704	-21.8771914457923	-14.8501732570382	-16.5236375341421	-0.627641620508129	10.9104541847868	-9.66128516670481
-22.7120088654917	-25.0556247409781	-22.5435136064698	-10.3314367650874	-30.4091786526284	-17.1899596948196	-12.0049010421912	-27.9008969558251	-18.028606552224	-22.2103525261311	-31.7456524116884	-1.63095429922942	-19.365080311284	-21.0385445883879	-11.8364057831693	-14.6816779980163	0.0348511024643301	12.5800890241855	-6.98450821087968
-24.2169778835737	-26.7290890180819	-24.2169778835737	-19.2004144899672	-32.2473087510491	-19.7020708293278	-14.3485169176776	-28.4025532951858	-17.0252938735027	-22.7120088654917	-33.5876119478141	-2.46960115663386	-16.3551422751202	-17.8601112932021	-12.5065573815518	-13.0082137209125	0.701173263141825	12.5800890241855	-6.14969079118029
-22.8805041245136	-23.0489993835355	-27.7324016968032	-22.378847785153	-32.9174603494316	-19.0319192309453	-15.6849906767376	-29.4058659739071	-16.8567986144808	-22.8805041245136	-32.0826429297322	-3.13592331731137	-19.8667366506447	-21.7086961867704	-14.3485169176776	-14.0115263996338	0.368012182803085	11.9137668635081	-7.82315506828412
-28.065562777142	-27.9008969558251	-29.7390270542458	-32.7527945281147	-32.9174603494316	-23.3821604638743	-17.6916160341802	-29.0688754558633	-16.5236375341421	-21.3755351064317	-31.2439960723278	-3.13592331731137	-15.183334337377	-23.715321544213	-13.8468605783169	-14.0115263996338	1.70831537956816	12.5800890241855	-8.82646774700542
-32.2473087510491	-30.5776739116503	-28.7357143755245	-23.715321544213	-34.4224293675135	-26.0589374196994	-20.873878767071	-30.2406833936065	-16.3551422751202	-23.0489993835355	-32.9174603494316	-4.8093875944152	-16.8567986144808	-22.8805041245136	-15.3518295963989	-16.1866470160983	-0.627641620508129	10.7419589257648	-10.833093104448
-23.2136652048524	-29.5705317952239	-26.56059375906	-15.3518295963989	-32.2473087510491	-21.2070398474098	-23.3821604638743	-29.9075223132677	-14.8501732570382	-22.378847785153	-32.9174603494316	-4.97788285343709	-17.1899596948196	-22.378847785153	-12.6750526405737	-15.8534859357595	-1.29779321889067	10.7419589257648	-12.5065573815518
-26.7290890180819	-32.9174603494316	-30.4091786526284	-23.0489993835355	-34.5909246265354	-23.3821604638743	-26.8937548393988	-30.0760175722896	-14.0115263996338	-22.8805041245136	-35.4295714839399	-6.81984238956282	-16.5236375341421	-23.5506557228962	-14.6816779980163	-14.8501732570382	-3.30441857633326	8.89999938963912	-13.678365319295
-24.5539684016175	-34.4224293675135	-32.0826429297322	-28.7357143755245	-36.2643889036393	-27.2307453574426	-28.7357143755245	-29.5705317952239	-13.5098700602731	-22.8805041245136	-34.2577635461967	-7.48616455024033	-18.6987581506066	-23.715321544213	-15.183334337377	-15.0148390783551	-2.97125749599451	8.23367722896161	-13.5098700602731
-26.3920985000381	-36.0958936446174	-36.9345405020218	-38.7726706004425	-35.261076224918	-30.4091786526284	-31.2439960723278	-29.4058659739071	-14.6816779980163	-22.5435136064698	-34.9279151445792	-7.32149872892347	-20.873878767071	-25.7257763393606	-16.0219811947814	-16.3551422751202	-1.46628847791257	7.72819145189594	-14.8501732570382
-29.5705317952239	-38.4395095201038	-35.7627325642786	-30.4091786526284	-39.2743269398032	-23.0489993835355	-33.9207730281529	-28.9042096345464	-15.6849906767376	-21.8771914457923	-35.9312278233005	-6.81984238956282	-20.3683929900053	-27.9008969558251	-15.0148390783551	-18.8634239719234	-1.79944955825131	6.89337403219655	-17.6916160341802
-30.910834991989	-41.4494475562676	-31.9141476707103	-21.2070398474098	-35.261076224918	-24.8871294819562	-36.2643889036393	-27.9008969558251	-16.5236375341421	-22.2103525261311	-35.9312278233005	-6.48285187151903	-21.3755351064317	-27.7324016968032	-13.1767089799344	-19.7020708293278	-2.63426697795072	6.56021295185779	-18.8634239719234
-33.2544508674754	-40.7831253955901	-32.7527945281147	-26.56059375906	-31.4124913313497	-27.2307453574426	-36.9345405020218	-26.7290890180819	-15.8534859357595	-21.2070398474098	-33.756107206836	-6.65134713054093	-21.2070398474098	-28.065562777142	-12.1733963012131	-18.3617676325627	-1.79944955825131	6.89337403219655	-17.5269502128634
-31.9141476707103	-40.947791216907	-35.7627325642786	-31.7456524116884	-36.4328841626612	-31.4124913313497	-38.9411658594644	-28.2340580361639	-17.8601112932021	-22.0418572671092	-36.9345405020218	-8.48947722896162	-20.2037271686885	-24.8871294819562	-14.1800216586557	-18.1971018112459	-2.46960115663386	5.2199097550927	-14.3485169176776
-31.7456524116884	-41.4494475562676	-38.6080047791257	-38.7726706004425	-35.5942373052567	-33.0859556084535	-39.611317457847	-27.7324016968032	-18.3617676325627	-21.7086961867704	-37.9378531807431	-8.82646774700542	-22.7120088654917	-24.8871294819562	-14.8501732570382	-18.5302628915847	-1.96794481727321	4.71825341573206	-14.5131827389944
-29.9075223132677	-42.6212554940108	-36.4328841626612	-32.5842992690929	-35.261076224918	-26.56059375906	-40.1129737972076	-27.7324016968032	-19.365080311284	-22.7120088654917	-37.9378531807431	-8.82646774700542	-13.8468605783169	-27.9008969558251	-14.1800216586557	-20.0352319096666	-2.13261063859007	5.2199097550927	-15.8534859357595
-35.4295714839399	-39.2743269398032	-30.0760175722896	-18.1971018112459	-34.9279151445792	-20.873878767071	-39.9444785381857	-26.0589374196994	-18.028606552224	-22.0418572671092	-37.7693579217212	-7.32149872892347	-16.5236375341421	-25.0556247409781	-10.6645978454261	-18.028606552224	-1.29779321889067	6.72487877317464	-14.1800216586557
-34.0892682871748	-38.6080047791257	-30.0760175722896	-22.2103525261311	-34.0892682871748	-22.7120088654917	-40.7831253955901	-25.8904421606775	-18.5302628915847	-22.8805041245136	-35.7627325642786	-6.98450821087968	-30.0760175722896	-22.8805041245136	-10.833093104448	-18.5302628915847	-1.96794481727321	6.05855661249713	-13.1767089799344
-30.7423397329671	-40.7831253955901	-31.2439960723278	-23.8838168032349	-32.0826429297322	-23.0489993835355	-40.6146301365682	-25.3887858213169	-17.8601112932021	-22.2103525261311	-34.9279151445792	-6.65134713054093	-21.5402009277485	-21.2070398474098	-11.0015883634699	-15.5164954177157	-1.63095429922942	6.39171769283588	-10.1629415060655
-30.4091786526284	-41.7864380743114	-33.0859556084535	-32.0826429297322	-33.5876119478141	-26.2274326787213	-39.9444785381857	-24.8871294819562	-18.5302628915847	-22.8805041245136	-35.0925809658961	-6.48285187151903	-22.8805041245136	-27.0622500984207	-11.5032447028305	-16.3551422751202	-1.46628847791257	6.05855661249713	-13.5098700602731
-28.5672191165026	-35.4295714839399	-30.2406833936065	-28.065562777142	-32.9174603494316	-26.7290890180819	-38.9411658594644	-23.5506557228962	-16.8567986144808	-21.3755351064317	-35.0925809658961	-5.64803445181964	-24.2169778835737	-21.5402009277485	-10.3314367650874	-15.5164954177157	-0.96080270084687	6.72487877317464	-12.1733963012131
-25.8904421606775	-32.5842992690929	-25.5572810803388	-14.3485169176776	-31.0793302510109	-22.8805041245136	-38.4395095201038	-22.8805041245136	-17.0252938735027	-22.0418572671092	-32.0826429297322	-4.47622651407644	-23.2136652048524	-19.8667366506447	-7.82315506828412	-16.3551422751202	-0.627641620508129	6.72487877317464	-13.3452042389563
-26.56059375906	-33.4191166887922	-40.6146301365682	-18.3617676325627	-29.7390270542458	-22.5435136064698	-38.2710142610819	-21.8771914457923	-17.0252938735027	-22.2103525261311	-31.9141476707103	-3.8060749156939	-20.2037271686885	-21.5402009277485	-8.82646774700542	-14.5131827389944	-0.459146361486233	6.72487877317464	-13.1767089799344
-29.0688754558633	-34.7594198855573	-18.1971018112459	-23.0489993835355	-26.0589374196994	-23.715321544213	-37.7693579217212	-21.2070398474098	-17.1899596948196	-21.5402009277485	-30.5776739116503	-3.97457017471579	-21.2070398474098	-21.5402009277485	-8.48947722896162	-14.8501732570382	0.368012182803085	6.56021295185779	-13.0082137209125
-27.5639064377813	-36.597549983978	-24.5539684016175	-30.910834991989	-25.0556247409781	-26.0589374196994	-37.4361968413825	-19.8667366506447	-18.1971018112459	-22.378847785153	-27.2307453574426	-2.97125749599451	-20.5368882490272	-20.5368882490272	-9.32812408636606	-13.8468605783169	1.37132486152437	7.89668671091782	-11.8364057831693
-26.56059375906	-34.7594198855573	-25.0556247409781	-29.0688754558633	-29.7390270542458	-26.0589374196994	-36.7660452429999	-18.6987581506066	-19.0319192309453	-21.5402009277485	-30.4091786526284	-2.80276223697261	-20.3683929900053	-21.8771914457923	-7.65465980926223	-14.1800216586557	1.70831537956816	8.06518196993973	-13.5098700602731
-27.0622500984207	-33.4191166887922	-21.0385445883879	-15.8534859357595	-26.7290890180819	-20.5368882490272	-37.7693579217212	-19.8667366506447	-20.5368882490272	-22.2103525261311	-34.5909246265354	-3.637579656672	-21.3755351064317	-22.2103525261311	-7.48616455024033	-16.0219811947814	0.53650744182498	7.72819145189594	-15.183334337377
-26.7290890180819	-34.5909246265354	-21.2070398474098	-16.1866470160983	-27.5639064377813	-20.2037271686885	-38.106348439765	-19.5335755703059	-20.2037271686885	-21.5402009277485	-32.7527945281147	-2.46960115663386	-22.2103525261311	-21.8771914457923	-6.14969079118029	-15.183334337377	1.03816378118563	8.39834305027848	-13.8468605783169
-27.5639064377813	-35.261076224918	-24.0523120622568	-24.0523120622568	-27.3954111787594	-25.5572810803388	-39.1096611184863	-19.8667366506447	-20.873878767071	-22.5435136064698	-33.0859556084535	-2.46960115663386	-20.873878767071	-22.8805041245136	-7.65465980926223	-14.3485169176776	0.53650744182498	9.23698990768291	-12.5065573815518
-27.9008969558251	-35.0925809658961	-26.7290890180819	-29.7390270542458	-25.3887858213169	-26.56059375906	-38.6080047791257	-19.5335755703059	-20.0352319096666	-21.8771914457923	-31.5809865903716	-2.46960115663386	-20.3683929900053	-19.2004144899672	-8.65797248798351	-13.1767089799344	1.37132486152437	8.89999938963912	-10.833093104448
-19.365080311284	-34.9279151445792	-27.3954111787594	-33.756107206836	-29.2373707148852	-25.8904421606775	-39.4428221988251	-20.3683929900053	-21.0385445883879	-22.8805041245136	-32.5842992690929	-3.47291383535516	-21.7086961867704	-18.6987581506066	-9.82978042572671	-13.5098700602731	-0.294480540169374	7.56352563057909	-11.6717399618524
-29.7390270542458	-34.4224293675135	-21.2070398474098	-18.8634239719234	-26.7290890180819	-21.7086961867704	-39.4428221988251	-20.0352319096666	-20.873878767071	-21.5402009277485	-33.5876119478141	-2.30110589761196	-21.5402009277485	-21.5402009277485	-7.98782088960098	-14.0115263996338	-0.796136879530025	8.89999938963912	-12.5065573815518
-31.0793302510109	-33.756107206836	-21.8771914457923	-18.6987581506066	-26.7290890180819	-20.873878767071	-39.9444785381857	-19.5335755703059	-23.0489993835355	-22.2103525261311	-32.415804010071	-2.80276223697261	-25.220290562295	-22.0418572671092	-8.15631614862288	-14.6816779980163	-2.46960115663386	7.56352563057909	-14.5131827389944
-27.5639064377813	-33.2544508674754	-23.0489993835355	-24.7186342229343	-25.3887858213169	-24.3854731425956	-39.611317457847	-18.8634239719234	-21.8771914457923	-21.3755351064317	-29.2373707148852	-2.46960115663386	-19.365080311284	-18.028606552224	-8.82646774700542	-12.1733963012131	-2.13261063859007	8.06518196993973	-10.833093104448
-25.7257763393606	-34.7594198855573	-25.8904421606775	-31.4124913313497	-25.7257763393606	-29.7390270542458	-40.2814690562295	-20.0352319096666	-22.378847785153	-22.378847785153	-31.5809865903716	-2.13261063859007	-23.715321544213	-19.8667366506447	-10.3314367650874	-12.6750526405737	-1.79944955825131	6.72487877317464	-11.1700836224918
-28.9042096345464	-35.4295714839399	-29.2373707148852	-36.0958936446174	-26.56059375906	-31.7456524116884	-40.2814690562295	-20.2037271686885	-23.715321544213	-22.378847785153	-30.910834991989	-3.13592331731137	-24.8871294819562	-23.0489993835355	-11.6717399618524	-13.8468605783169	-2.46960115663386	4.88674867475395	-14.5131827389944
-30.0760175722896	-39.2743269398032	-23.8838168032349	-20.7053835080491	-26.7290890180819	-27.3954111787594	-40.1129737972076	-19.8667366506447	-23.715321544213	-22.7120088654917	-29.7390270542458	-2.63426697795072	-22.2103525261311	-18.3617676325627	-9.66128516670481	-14.1800216586557	-3.13592331731137	5.38840501411458	-13.5098700602731
-26.2274326787213	-34.4224293675135	-19.365080311284	-14.1800216586557	-25.3887858213169	-22.7120088654917	-39.611317457847	-19.5335755703059	-23.0489993835355	-22.7120088654917	-29.9075223132677	-0.459146361486233	-15.6849906767376	-17.0252938735027	-6.81984238956282	-13.0082137209125	-3.47291383535516	5.89006135347525	-12.1733963012131
-25.7257763393606	-33.756107206836	-21.5402009277485	-21.5402009277485	-22.2103525261311	-23.0489993835355	-37.7693579217212	-17.6916160341802	-21.0385445883879	-22.378847785153	-26.7290890180819	2.37463754024567	-19.2004144899672	-18.8634239719234	-5.81270027313649	-10.4999320241093	-1.29779321889067	8.73533356832228	-11.0015883634699
-26.2274326787213	-33.756107206836	-23.8838168032349	-28.5672191165026	-21.5402009277485	-26.2274326787213	-36.4328841626612	-16.8567986144808	-21.3755351064317	-22.378847785153	-25.3887858213169	4.38509233539331	-27.0622500984207	-18.028606552224	-6.65134713054093	-9.82978042572671	0.368012182803085	9.90331206836042	-8.65797248798351
-22.7120088654917	-30.4091786526284	-24.5539684016175	-31.9141476707103	-21.8771914457923	-29.4058659739071	-34.7594198855573	-16.0219811947814	-20.3683929900053	-21.5402009277485	-26.0589374196994	3.37795021896697	-19.5335755703059	-17.0252938735027	-5.81270027313649	-8.32481140764477	1.70831537956816	9.90331206836042	-6.98450821087968
-27.5639064377813	-27.5639064377813	-19.7020708293278	-20.7053835080491	-21.7086961867704	-24.5539684016175	-34.0892682871748	-17.3584549538415	-18.8634239719234	-22.378847785153	-28.9042096345464	2.37463754024567	-20.5368882490272	-13.3452042389563	-5.81270027313649	-8.32481140764477	0.869668522163735	9.90331206836042	-6.14969079118029
-28.9042096345464	-27.2307453574426	-18.6987581506066	-11.0015883634699	-20.7053835080491	-21.7086961867704	-32.9174603494316	-17.3584549538415	-18.5302628915847	-22.0418572671092	-25.3887858213169	4.2165970763714	-19.365080311284	-9.32812408636606	-3.13592331731137	-6.81984238956282	1.03816378118563	11.2436152651255	-4.1430654337377
-18.8634239719234	-30.5776739116503	-27.2307453574426	-15.3518295963989	-19.5335755703059	-29.4058659739071	-33.0859556084535	-16.8567986144808	-18.8634239719234	-22.2103525261311	-24.3854731425956	4.71825341573206	-20.3683929900053	-10.4999320241093	-3.13592331731137	-5.64803445181964	1.03816378118563	11.5767763454643	-2.30110589761196
-17.1899596948196	-28.2340580361639	-15.5164954177157	-21.3755351064317	-18.1971018112459	-23.0489993835355	-30.910834991989	-16.6883033554589	-17.3584549538415	-22.7120088654917	-23.2136652048524	6.39171769283588	-19.0319192309453	-12.8397184618906	-2.80276223697261	-4.8093875944152	2.20997171892881	13.2502406225681	-1.79944955825131
-16.1866470160983	-25.5572810803388	-19.8667366506447	-28.065562777142	-14.8501732570382	-24.2169778835737	-27.7324016968032	-15.183334337377	-16.1866470160983	-21.7086961867704	-20.0352319096666	8.23367722896161	-18.3617676325627	-9.82978042572671	-2.63426697795072	-3.13592331731137	5.2199097550927	15.0922001586938	1.03816378118563
-16.8567986144808	-23.5506557228962	-14.8501732570382	-20.7053835080491	-15.0148390783551	-19.365080311284	-27.3954111787594	-15.3518295963989	-16.1866470160983	-22.0418572671092	-19.365080311284	9.06849464866103	-18.1971018112459	-9.82978042572671	-1.46628847791257	-4.30773125505455	4.71825341573206	15.7623517570764	0.0348511024643301
-16.8567986144808	-21.8771914457923	-11.3347494438086	-8.15631614862288	-15.183334337377	-16.5236375341421	-25.3887858213169	-14.3485169176776	-15.8534859357595	-21.8771914457923	-19.8667366506447	10.9104541847868	-12.8397184618906	-7.15300346990158	0.701173263141825	-3.47291383535516	4.54975815671015	16.9303302571145	1.03816378118563
-13.0082137209125	-20.2037271686885	-10.6645978454261	-11.5032447028305	-12.6750526405737	-20.2037271686885	-25.0556247409781	-14.0115263996338	-15.8534859357595	-22.0418572671092	-16.6883033554589	11.2436152651255	-5.64803445181964	-6.48285187151903	1.20665904020753	-2.30110589761196	4.2165970763714	17.0988255161364	1.20665904020753
-15.8534859357595	-19.2004144899672	-12.8397184618906	-15.183334337377	-9.49661934538796	-20.5368882490272	-23.715321544213	-13.678365319295	-15.6849906767376	-22.2103525261311	-16.0219811947814	10.7419589257648	-17.3584549538415	-4.97788285343709	-0.459146361486233	-1.29779321889067	3.88343599603265	16.264008096437	3.71494073701076
-12.1733963012131	-17.8601112932021	-14.0115263996338	-26.56059375906	-12.1733963012131	-21.8771914457923	-21.5402009277485	-12.5065573815518	-16.3551422751202	-21.0385445883879	-14.5131827389944	12.2469279438468	-15.183334337377	-8.48947722896162	-0.459146361486233	-1.29779321889067	6.223222433814	17.0988255161364	1.20665904020753
-17.6916160341802	-22.8805041245136	-11.6717399618524	-17.3584549538415	-13.3452042389563	-20.2037271686885	-22.378847785153	-13.3452042389563	-17.0252938735027	-23.8838168032349	-14.8501732570382	11.4121105241474	-14.3485169176776	-6.98450821087968	0.199516923781189	-3.13592331731137	4.88674867475395	15.5938564980545	0.199516923781189
-13.0082137209125	-21.8771914457923	-6.48285187151903	-1.96794481727321	-7.15300346990158	-14.6816779980163	-20.5368882490272	-11.6717399618524	-15.6849906767376	-21.5402009277485	-11.8364057831693	14.0888874799725	-12.5065573815518	-3.637579656672	4.04810181734952	-1.79944955825131	6.89337403219655	18.7722897932403	3.04478913862822
-21.8771914457923	-17.8601112932021	-7.32149872892347	-10.833093104448	-10.3314367650874	-17.1899596948196	-20.2037271686885	-11.6717399618524	-16.3551422751202	-22.378847785153	-11.0015883634699	15.5938564980545	-9.66128516670481	-6.31818605020219	4.54975815671015	-1.79944955825131	6.72487877317464	19.6071072129397	2.20997171892881
-16.6883033554589	-14.6816779980163	-8.82646774700542	-13.0082137209125	-11.0015883634699	-15.5164954177157	-18.1971018112459	-10.3314367650874	-15.3518295963989	-21.5402009277485	-13.1767089799344	16.4286739177539	-8.48947722896162	-4.30773125505455	5.05141449607079	0.53650744182498	8.23367722896161	20.7789151506828	5.89006135347525
-4.97788285343709	-16.5236375341421	-13.3452042389563	-22.7120088654917	-7.82315506828412	-21.7086961867704	-18.5302628915847	-9.49661934538796	-16.8567986144808	-23.0489993835355	-11.3347494438086	16.5971691767758	-13.5098700602731	-4.8093875944152	4.71825341573206	-0.294480540169374	8.56683830930037	20.7789151506828	5.05141449607079
-8.99496300602732	-15.8534859357595	-11.0015883634699	-17.8601112932021	-7.32149872892347	-19.5335755703059	-17.6916160341802	-8.99496300602732	-15.5164954177157	-22.2103525261311	-9.82978042572671	17.768977114519	-10.833093104448	-2.13261063859007	6.05855661249713	0.701173263141825	10.0718073273823	21.2805714900435	6.223222433814
-9.99827568474861	-13.3452042389563	-6.65134713054093	-4.47622651407644	-7.48616455024033	-15.3518295963989	-17.5269502128634	-8.99496300602732	-16.1866470160983	-22.2103525261311	-10.6645978454261	17.6004818554971	-10.4999320241093	-2.63426697795072	7.72819145189594	-0.796136879530025	8.56683830930037	21.4490667490654	3.88343599603265
-9.66128516670481	-12.1733963012131	-7.32149872892347	-7.15300346990158	-5.47953919279774	-14.3485169176776	-16.3551422751202	-6.81984238956282	-14.6816779980163	-21.7086961867704	-8.15631614862288	19.6071072129397	-8.32481140764477	2.71162805828946	9.73864624704358	2.37463754024567	9.40165572899976	22.7893699458305	9.40165572899976
-8.48947722896162	-12.5065573815518	-9.82978042572671	-10.1629415060655	-6.65134713054093	-17.5269502128634	-16.5236375341421	-7.48616455024033	-16.3551422751202	-23.2136652048524	-9.66128516670481	20.1087635523003	-11.5032447028305	-0.125985281147479	8.89999938963912	1.87298120088502	8.73533356832228	22.7893699458305	9.73864624704358
-7.32149872892347	-13.3452042389563	-11.6717399618524	-20.0352319096666	-6.14969079118029	-16.8567986144808	-14.5131827389944	-6.31818605020219	-14.6816779980163	-22.2103525261311	-7.32149872892347	21.1159056687266	0.0348511024643301	-3.30441857633326	9.06849464866103	2.54313279926755	10.2403025864042	23.455692106508	8.73533356832228
-5.81270027313649	-13.1767089799344	-11.1700836224918	-16.5236375341421	-2.80276223697261	-16.6883033554589	-13.5098700602731	-5.14637811245899	-13.678365319295	-21.8771914457923	0.53650744182498	22.7893699458305	-8.82646774700542	-0.125985281147479	10.9104541847868	3.04478913862822	12.0784326848249	24.795995303273	10.573463666743
