64 10
"Fp2_F4"	"F4_C4"	"C4_P4"	"P4_O2"	"Fp1_F3"	"F3_C3"	"C3_P3"	"P3_O1"	"Fp2_F8"	"F8_T4"	"T4_T6"	"T6_O2"	"Fp1_F7"	"F7_T3"	"T3_T5"	"T5_O1"	"Fz_Cz"	"Cz_Pz"
-2.44885738590201	1.33672101082221	-3.49096451435397	2.52328067592843	2.08445766428037	3.03641272305852	-4.13422835167064	-1.41023292786801	2.49640037899954	-3.36741016347099	-0.17436891715294	-1.03444151188096	6.44510194273236	-11.3075012934486	2.60280084284829	1.83600761566816	11.4862926452946	-7.84082440392728
0.456582783171045	5.09846066259498	1.86532876751603	-1.77335582667036	-1.1951075370585	6.31502619010553	-0.612329396944109	-2.62782841557343	5.26529856059577	1.52845494646921	-0.988977112714261	-0.157760007739027	-6.96430779311384	0.0906405073028012	7.38200285737961	1.37142526896092	11.4302020130088	-1.73561089977159
-5.45682857866572	9.64181431323789	2.54859124202833	-1.16597634565661	-8.92408944124418	10.7506516448504	1.18157070206851	-4.42772809960984	6.6441346746454	-1.44439118270716	4.41730182727459	-4.04944468826894	-14.2028368019665	3.15631608059629	10.1753566321759	-0.548431104740827	2.92043929009081	7.40568089228954
-6.77800360706183	3.35877615428226	1.61414224567474	-0.962615661456068	-0.59789175093592	2.27512884509243	0.951723528461284	-4.05144417370639	1.91715696466418	0.690178302825164	-2.25164171228217	-3.12339442376808	-12.592721186455	-0.268240058648441	13.275175418867	-1.8366977248521	-8.24350279233411	14.0787182075439
-5.03471516260844	-1.05764628008439	1.09359081694987	1.9017352491	2.49810954049553	-5.8200917850709	-0.539122974070752	-4.36378084893061	2.30376561418795	1.42057157385759	-1.346224808391	-5.4751477562975	-10.8645230105834	-10.4809434998905	15.6314051419284	-2.51082469903126	-15.8095640016787	14.4725543948818
-3.77451617745674	-5.66670667958763	1.08392538424942	2.25480574872475	-0.299966122238271	-8.7895139845423	-1.08104726113775	-4.71471271941329	1.65459930528681	0.931173621708854	-2.01618929942886	-6.67207535163701	-13.183409247493	-13.1933779952389	14.6549564096714	-3.16340925427114	-15.6891173448601	9.91555047394313
0.942259278070495	-10.7475457146403	1.3072009079679	1.30120595541676	2.04206028539824	-15.4130825877376	2.16305355914283	-5.60964615344327	-1.69963028469329	1.57209774726179	-1.90633888803338	-5.16300814772028	-8.65163815029164	-13.7361972636387	8.87574764279401	-3.30552712550346	-18.2473248633187	10.9107604014861
-2.94734914514655	-8.14714658737362	0.00931946494806191	0.614837915752867	2.76478704773477	-16.1277288420362	1.96908554931069	-5.98962628330029	-1.51877465133278	-1.20157991468997	-4.18726160987483	-3.56272217592166	-6.53704940468896	-10.2009688796282	3.99126011561187	-4.63672435958574	-16.7777995974965	8.30825533361688
0.39759685400633	-4.75735175726809	-2.34737800396587	0.543181909531687	1.9912038111488	-7.75965670824939	-0.065988314260625	-8.57804258079766	0.3958443770477	-1.75897919527138	0.0706899717987226	-4.87150615127099	-4.31127245731891	-4.27765116600878	1.10467718119026	-6.92823735002144	-2.19264349578019	0.681574384484956
-4.0598150243969	3.99995218067598	-2.56707570738009	-2.44731771220462	5.86445780735756	0.172704538691825	-4.23341370283143	-10.7268936706679	-2.48081700487401	2.32279379801122	-1.18150507072519	-3.73472798571766	0.493237078288249	0.0567691310696681	-0.998706870637907	-8.47444436616997	24.4419435501106	-20.7257279168634
